title,link,address,size,price,img
讚!!!超值景觀商用空間,rent-detail-3354576.html,"讚!!!超值景觀商用空間
讚!!!超值景觀商用空間
讚!!!超值景觀商用空間
福華商業藝術廣場　台北市-內湖區 民權東路六段180巷6號
辦公，樓層：8/12
10天前更新  屋主 曾先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",194.2坪,"240,000元",http://p2.cdn.591.com.tw/house/active/2010/11/29/129099832173923306_128x92.jpg
讚!!格局方正產權獨立超值商辦及餐飲空間,rent-detail-3354574.html,"讚!!格局方正產權獨立超值商辦及餐飲空間
讚!!格局方正產權獨立超值商辦及餐飲空間
讚!!格局方正產權獨立超值商辦及餐飲空間
福華商業藝術廣場　台北市-內湖區 民權東路六段180巷6號
辦公，樓層：2/12
10天前更新  屋主 曾先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",469.6坪,"620,000元",http://p2.cdn.591.com.tw/house/active/2010/11/29/129099832173923306_128x92.jpg
讚!!格局方正產權獨立超值商辦及餐飲空間,rent-detail-3354566.html,"讚!!格局方正產權獨立超值商辦及餐飲空間
讚!!格局方正產權獨立超值商辦及餐飲空間
讚!!格局方正產權獨立超值商辦及餐飲空間
福華商業藝術廣場　台北市-內湖區 民權東路六段180巷6號
辦公，樓層：4/12
10天前更新  屋主 曾先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",522.2坪,"628,000元",http://p2.cdn.591.com.tw/house/active/2010/11/29/129099832173923306_128x92.jpg
雙捷運站-民權西捷運辦公室,rent-detail-3419727.html,"雙捷運站-民權西捷運辦公室
雙捷運站-民權西捷運辦公室
雙捷運站-民權西捷運辦公室
台北市-中山區 民權西路
辦公，樓層：6/6
10天前更新  仲介 林先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",69.1坪,"78,000元",http://p2.cdn.591.com.tw/house/active/2015/06/09/143385358065933602_128x92.jpg
忠孝東5段－商業大樓,rent-detail-3419368.html,"忠孝東5段－商業大樓
忠孝東5段－商業大樓
忠孝東5段－商業大樓
台北市-信義區 忠孝東路五段
辦公，樓層：4/28
10天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",89坪,"95,000元",http://p1.cdn.591.com.tw/house/active/2015/04/02/142798407207171808_128x92.jpg
磺溪街辦公◆近芝山捷運站◆,rent-detail-3410872.html,"磺溪街辦公◆近芝山捷運站◆
磺溪街辦公◆近芝山捷運站◆
磺溪街辦公◆近芝山捷運站◆
台北市-士林區 磺溪街55巷
辦公，樓層：2/4
10天前更新  仲介 許小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",41.5坪,"26,000元",http://p2.cdn.591.com.tw/house/active/2015/06/09/143383477156482907_128x92.jpg
松山線巨蛋站，5號出口，商務辦公室,rent-detail-3323649.html,"松山線巨蛋站，5號出口，商務辦公室
松山線巨蛋站，5號出口，商務辦公室
松山線巨蛋站，5號出口，商務辦公室
漢陽大樓辦公室　台北市-松山區 南京東路四段93號
辦公，樓層：12/12
10天前更新  屋主 鍾小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",11坪,"14,000元",http://p2.cdn.591.com.tw/house/active/2011/01/21/129559682618012609_128x92.jpg
松山線巨蛋站5號出口，商務辦公室,rent-detail-3397916.html,"松山線巨蛋站5號出口，商務辦公室
松山線巨蛋站5號出口，商務辦公室
松山線巨蛋站5號出口，商務辦公室
台北市-松山區 南京東路四段93號
辦公，樓層：12/12
10天前更新  屋主 鍾小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",4坪,"8,000元",http://p2.cdn.591.com.tw/house/active/2013/05/28/136971227377086204_128x92.jpg
台北火車站前稀有辦公大樓,rent-detail-3391672.html,"台北火車站前稀有辦公大樓
台北火車站前稀有辦公大樓
台北火車站前稀有辦公大樓
站前純辦大樓　台北市-中正區 館前路
辦公，樓層：11/12
10天前更新  仲介 張小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",90坪,"180,000元",http://p2.cdn.591.com.tw/house/active/2015/05/30/143297623556242909_128x92.jpg
"近衣蝶,新光三越,方正",rent-detail-3418581.html,"近衣蝶,新光三越,方正
近衣蝶,新光三越,方正
近衣蝶,新光三越,方正
台北市-大同區 南京西路
辦公，樓層：8/13
10天前更新  仲介 百事商用不動產林先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",20坪,"32,000元",http://p1.cdn.591.com.tw/house/active/2015/06/09/143382670562953203_128x92.jpg
租辦公室.裝潢佳.好停車.近捷運,rent-detail-3418527.html,"租辦公室.裝潢佳.好停車.近捷運
租辦公室.裝潢佳.好停車.近捷運
租辦公室.裝潢佳.好停車.近捷運
世貿商業　台北市-信義區 基隆路二段
辦公，樓層：4/12
10天前更新  仲介 李先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",37坪,"50,000元",http://p1.cdn.591.com.tw/house/active/2015/06/09/143382550926864600_128x92.jpg
台北101六人窗景辦公室限時免月租優惠,rent-detail-3418443.html,"台北101六人窗景辦公室限時免月租優惠
台北101六人窗景辦公室限時免月租優惠
台北101六人窗景辦公室限時免月租優惠
台北市-信義區 信義路五段7號
辦公，樓層：37/99
11天前更新  代理人 黃小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",8坪,"135,000元",http://p1.cdn.591.com.tw/house/active/2014/01/02/138864520213682100_128x92.jpg
計畫區極品味A+級純辦,rent-detail-3418429.html,"計畫區極品味A+級純辦
計畫區極品味A+級純辦
計畫區極品味A+級純辦
克緹國際大樓　台北市-信義區 松仁路
辦公，樓層：9/14
11天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",520坪,"182,000元",http://p1.cdn.591.com.tw/house/active/2015/06/09/143382051131172009_128x92.jpg
"信義路住辦大樓,高樓層,視野好",rent-detail-3399455.html,"信義路住辦大樓,高樓層,視野好
信義路住辦大樓,高樓層,視野好
信義路住辦大樓,高樓層,視野好
信義路住辦大樓　台北市-大安區 信義路四段
辦公，樓層：10/12
11天前更新  仲介 蘇先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",43.8坪,"48,000元",http://p2.cdn.591.com.tw/house/active/2015/06/01/143313131986672405_128x92.jpg
辦公出租/全新空調/採光佳/交通方便,rent-detail-3306292.html,"辦公出租/全新空調/採光佳/交通方便
辦公出租/全新空調/採光佳/交通方便
辦公出租/全新空調/採光佳/交通方便
森昌大廈　台北市-松山區 光復北路9號
辦公，樓層：9/11
11天前更新  屋主 徐小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",36坪,"40,000元",http://p2.cdn.591.com.tw/house/active/2015/05/22/143227594359242801_128x92.jpg
一樓倉辦近五分埔，門口可停車,rent-detail-3415135.html,"一樓倉辦近五分埔，門口可停車
一樓倉辦近五分埔，門口可停車
一樓倉辦近五分埔，門口可停車
台北市-信義區 松山路287巷
辦公，樓層：1/4
11天前更新  屋主 簡小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",30坪,"32,000元",images/index/house/nophoto97x70.gif
無裝潢萬芳純辦附2車位,rent-detail-3399138.html,"無裝潢萬芳純辦附2車位
無裝潢萬芳純辦附2車位
無裝潢萬芳純辦附2車位
台北市-文山區 萬和街
辦公，樓層：10/12
11天前更新  代理人 林先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",129坪,"90,000元",http://p1.cdn.591.com.tw/house/active/2014/10/23/141404141976608609_128x92.jpg
[忠孝復興MRT]全新裝潢辦公出租,rent-detail-3417707.html,"[忠孝復興MRT]全新裝潢辦公出租
[忠孝復興MRT]全新裝潢辦公出租
[忠孝復興MRT]全新裝潢辦公出租
三普　台北市-大安區 復興南路一段
辦公，樓層：5/16
11天前更新  仲介 盧先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",43.7坪,"85,000元",http://p1.cdn.591.com.tw/house/active/2015/01/05/142046996220860108_128x92.jpg
文華東方式．信義市府捷運窗景辦公室,rent-detail-3416898.html,"文華東方式．信義市府捷運窗景辦公室
文華東方式．信義市府捷運窗景辦公室
文華東方式．信義市府捷運窗景辦公室
統一國際大樓　台北市-信義區 松高路9號
統一國際大樓
辦公，樓層：27/30
11天前更新  屋主 黃先生  
地圖收藏問答(1)
地圖
收藏
問答(1)",2坪,"10,000元",http://p2.cdn.591.com.tw/house/active/2014/09/11/141041155684136404_128x92.jpg
捷運8分鐘商辦大樓約220坪漂亮裝潢,rent-detail-3416723.html,"捷運8分鐘商辦大樓約220坪漂亮裝潢
捷運8分鐘商辦大樓約220坪漂亮裝潢
捷運8分鐘商辦大樓約220坪漂亮裝潢
台北市-信義區 基隆路二段
辦公，樓層：14/15
11天前更新  仲介 李小姐或王先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",223坪,"312,200元",http://p2.cdn.591.com.tw/house/active/2015/05/08/143107578466190304_128x92.jpg
捷運10分鍾商辦大樓有裝潢約218坪,rent-detail-3416716.html,"捷運10分鍾商辦大樓有裝潢約218坪
捷運10分鍾商辦大樓有裝潢約218坪
捷運10分鍾商辦大樓有裝潢約218坪
台北市-中正區 延平南路
辦公，樓層：3/13
11天前更新  仲介 李小姐或王先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",219坪,"294,300元",http://p2.cdn.591.com.tw/house/active/2014/06/03/140177282227823207_128x92.jpg
民權東路六段內旁靜巷,rent-detail-3416309.html,"民權東路六段內旁靜巷
民權東路六段內旁靜巷
民權東路六段內旁靜巷
台北市-內湖區 民權東路六段56巷
辦公，樓層：1/5
11天前更新  仲介 陳先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",30坪,"32,000元",http://p1.cdn.591.com.tw/house/active/2015/06/08/143374728789403109_128x92.jpg
●中正紀念堂旁辦公3,rent-detail-3416144.html,"●中正紀念堂旁辦公3
●中正紀念堂旁辦公3
●中正紀念堂旁辦公3
台北市-中正區 愛國東路
辦公，樓層：3/17
11天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",139.1坪,"346,000元",http://p1.cdn.591.com.tw/house/active/2015/04/02/142796278103922505_128x92.jpg
●中正紀念堂旁辦公2,rent-detail-3416141.html,"●中正紀念堂旁辦公2
●中正紀念堂旁辦公2
●中正紀念堂旁辦公2
台北市-中正區 愛國東路
辦公，樓層：2/17
11天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",165.4坪,"410,000元",http://p1.cdn.591.com.tw/house/active/2015/04/02/142796252644943502_128x92.jpg
最優辦公地點-近捷運新裝潢附辦公桌椅,rent-detail-3404753.html,"最優辦公地點-近捷運新裝潢附辦公桌椅
最優辦公地點-近捷運新裝潢附辦公桌椅
最優辦公地點-近捷運新裝潢附辦公桌椅
金鴻華夏　台北市-大同區 延平北路二段238號
辦公，樓層：11/11
11天前更新  屋主 劉先生  
地圖收藏問答(1)
地圖
收藏
問答(1)",10坪,"4,800元",http://p1.cdn.591.com.tw/house/active/2015/06/03/143330596652243108_128x92.jpg
MACUS商務中心特價兩人房辦公室,rent-detail-3393859.html,"MACUS商務中心特價兩人房辦公室
MACUS商務中心特價兩人房辦公室
MACUS商務中心特價兩人房辦公室
松江南京金融商圏　台北市-中山區 南京東路二段137號
辦公，樓層：14/14
11天前更新  代理人 謝/林/狄小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",2坪,"24,000元",http://p2.cdn.591.com.tw/house/active/2013/04/01/136481380679043602_128x92.jpg
信義計畫區-整層最頂級鑽石辦公101,rent-detail-3410512.html,"信義計畫區-整層最頂級鑽石辦公101
信義計畫區-整層最頂級鑽石辦公101
信義計畫區-整層最頂級鑽石辦公101
台北市-信義區 松仁路
辦公，樓層：8/14
12天前更新  仲介 彭先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",269.3坪,"942,300元",http://p2.cdn.591.com.tw/house/active/2015/03/17/142657381567593307_128x92.jpg
仁愛路四段全新裝潢辦公室分租,rent-detail-3415427.html,"仁愛路四段全新裝潢辦公室分租
仁愛路四段全新裝潢辦公室分租
仁愛路四段全新裝潢辦公室分租
仁愛三青　台北市-大安區 仁愛路四段417-1號
仁愛三青
辦公，樓層：8/14
12天前更新  代理人 施小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"16,000元",http://p2.cdn.591.com.tw/house/active/2014/07/14/140533021118119704_128x92.jpg
仁愛路四段全新裝潢辦公室分租,rent-detail-3415417.html,"仁愛路四段全新裝潢辦公室分租
仁愛路四段全新裝潢辦公室分租
仁愛路四段全新裝潢辦公室分租
仁愛三青　台北市-大安區 仁愛路四段417-1號
仁愛三青
辦公，樓層：8/14
12天前更新  代理人 施小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",10坪,"28,000元",http://p2.cdn.591.com.tw/house/active/2014/07/14/140533034783961007_128x92.jpg
信義基隆路口正面世貿景觀純辦,rent-detail-3414550.html,"信義基隆路口正面世貿景觀純辦
信義基隆路口正面世貿景觀純辦
信義基隆路口正面世貿景觀純辦
雙雄世貿　台北市-信義區 基隆路一段
雙雄世貿
辦公，樓層：2/15
12天前更新  仲介 謝先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",36.1坪,"60,000元",http://p2.cdn.591.com.tw/house/active/2015/04/20/142953681882320004_128x92.jpg
【南京三民捷運【玻璃帷幕氣派辦公】,rent-detail-3411018.html,"【南京三民捷運【玻璃帷幕氣派辦公】
【南京三民捷運【玻璃帷幕氣派辦公】
【南京三民捷運【玻璃帷幕氣派辦公】
國家企業大樓　台北市-松山區 南京東路五段
辦公，樓層：2/16
12天前更新  仲介 謝先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",45坪,"112,500元",http://p2.cdn.591.com.tw/house/active/2015/06/05/143351093287325906_128x92.jpg
【南京三民捷運】【玻璃帷幕大坪數辦公】,rent-detail-3411077.html,"【南京三民捷運】【玻璃帷幕大坪數辦公】
【南京三民捷運】【玻璃帷幕大坪數辦公】
【南京三民捷運】【玻璃帷幕大坪數辦公】
大亞國際商業大樓　台北市-中山區 松江路
辦公，樓層：5/12
12天前更新  仲介 謝先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",110坪,"200,000元",http://p2.cdn.591.com.tw/house/active/2015/06/05/143351328618368200_128x92.jpg
【捷運松江南京】【三面採光無隔間美辦】,rent-detail-3411092.html,"【捷運松江南京】【三面採光無隔間美辦】
【捷運松江南京】【三面採光無隔間美辦】
【捷運松江南京】【三面採光無隔間美辦】
環球幼祥大廈　台北市-中山區 建國北路二段
辦公，樓層：7/12
12天前更新  仲介 謝先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",52坪,"70,000元",http://p2.cdn.591.com.tw/house/active/2015/06/05/143351369110403905_128x92.jpg
"光華,三創生活,捷運忠孝新生,北科大附近",rent-detail-3412534.html,"光華,三創生活,捷運忠孝新生,北科大附近
光華,三創生活,捷運忠孝新生,北科大附近
光華,三創生活,捷運忠孝新生,北科大附近
台北市-中山區 松江路
辦公，樓層：9/12
13天前更新  屋主 劉先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",3坪,"7,000元",http://p2.cdn.591.com.tw/house/active/2013/07/22/137447976951319401_128x92.jpg
近湖光市場二樓辦公室,rent-detail-3412482.html,"近湖光市場二樓辦公室
近湖光市場二樓辦公室
近湖光市場二樓辦公室
台北市-內湖區 成功路三段
辦公，樓層：2/5
13天前更新  仲介 高小姐  
地圖收藏問答(1)
地圖
收藏
問答(1)",30.5坪,"18,000元",http://p1.cdn.591.com.tw/house/active/2015/06/06/143358312092362503_128x92.jpg
●小湯(全方位)中山國小站.晴光優質辦公,rent-detail-3404364.html,"●小湯(全方位)中山國小站.晴光優質辦公
●小湯(全方位)中山國小站.晴光優質辦公
●小湯(全方位)中山國小站.晴光優質辦公

台北市-中山區 雙城街
辦公，樓層：9/11
14天前更新  仲介 湯先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",32.6坪,"63,000元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143329691322006103_128x92.jpg
文林北路黃金辦公室2-3樓,rent-detail-3405200.html,"文林北路黃金辦公室2-3樓
文林北路黃金辦公室2-3樓
文林北路黃金辦公室2-3樓
台北市-北投區 文林北路
辦公，樓層：2/3
14天前更新  仲介 鄭小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",49坪,"40,000元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143331835810740900_128x92.jpg
商務中心只剩一間，面南京東路小巨蛋,rent-detail-3410304.html,"商務中心只剩一間，面南京東路小巨蛋
商務中心只剩一間，面南京東路小巨蛋
商務中心只剩一間，面南京東路小巨蛋
無　台北市-松山區 南京東路四段
辦公，樓層：3/10
14天前更新  仲介 百事不動產林先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",5坪,"15,000元",http://p1.cdn.591.com.tw/house/active/2011/06/09/130758509066314508_128x92.jpg
南京東路商圈~A級辦公室~近捷運～A辦～,rent-detail-3409811.html,"南京東路商圈~A級辦公室~近捷運～A辦～
南京東路商圈~A級辦公室~近捷運～A辦～
南京東路商圈~A級辦公室~近捷運～A辦～
台北市-中山區 南京東路三段
辦公，樓層：8/11
14天前更新  代理人 王先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",90坪,"144,000元",http://p1.cdn.591.com.tw/house/active/2010/03/11/126830276314605709_128x92.jpg
純辦42坪出租鄰近捷運台電大樓,rent-detail-3393244.html,"純辦42坪出租鄰近捷運台電大樓
純辦42坪出租鄰近捷運台電大樓
純辦42坪出租鄰近捷運台電大樓
大興智慧大樓　台北市-大安區 羅斯福路三段171號
辦公，樓層：9/12
15天前更新  屋主 曾太太  
地圖收藏問答(0)
地圖
收藏
問答(0)",42坪,"47,000元",http://p2.cdn.591.com.tw/house/active/2015/04/08/142847470123770500_128x92.jpg
永康街東門捷運6號出口63坪辦公室,rent-detail-3409214.html,"永康街東門捷運6號出口63坪辦公室
永康街東門捷運6號出口63坪辦公室
永康街東門捷運6號出口63坪辦公室
陽光商業大樓　台北市-中正區 信義路二段251號
辦公，樓層：4/11
15天前更新  屋主 曾小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",63坪,"85,000元",http://p2.cdn.591.com.tw/house/active/2015/04/21/142959427250376200_128x92.jpg
中山北路北路倉庫或辦公均可,rent-detail-3343975.html,"中山北路北路倉庫或辦公均可
中山北路北路倉庫或辦公均可
中山北路北路倉庫或辦公均可
台北市-中山區 中山北路二段45巷11號
辦公，樓層：B1/7
15天前更新  屋主 何先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",76坪,"70,000元",images/index/house/nophoto97x70.gif
挑高商場、辨公室近捷運成功路可分租,rent-detail-3387536.html,"挑高商場、辨公室近捷運成功路可分租
挑高商場、辨公室近捷運成功路可分租
挑高商場、辨公室近捷運成功路可分租
台北市-內湖區 金湖路23號
辦公，樓層：B1/17
15天前更新  屋主 張先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",800坪,"500,000元",http://p2.cdn.591.com.tw/house/active/2015/04/27/143011078439394205_128x92.jpg
忠孝東路店辦,rent-detail-3402126.html,"忠孝東路店辦
忠孝東路店辦
忠孝東路店辦
台北市-南港區 忠孝東路六段273號
辦公，樓層：1/4
15天前更新  仲介 陳小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",27.4坪,"40,000元",http://p2.cdn.591.com.tw/house/active/2015/06/02/143321630532486600_128x92.jpg
A級金融商辦大樓~可分割合併出租,rent-detail-3407563.html,"A級金融商辦大樓~可分割合併出租
A級金融商辦大樓~可分割合併出租
A級金融商辦大樓~可分割合併出租
民生商辦　台北市-松山區 民生東路三段
辦公，樓層：12/14
15天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",206坪,"454,440元",http://p1.cdn.591.com.tw/house/active/2015/05/04/143072418142238305_128x92.jpg
民生東路A級純辦~多層規劃出租,rent-detail-3407559.html,"民生東路A級純辦~多層規劃出租
民生東路A級純辦~多層規劃出租
民生東路A級純辦~多層規劃出租
民生商辦　台北市-松山區 民生東路三段
辦公，樓層：11/14
15天前更新  仲介 黃先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",1240坪,"2,726,666元",http://p1.cdn.591.com.tw/house/active/2015/05/04/143072457686707709_128x92.jpg
優質純，近捷運，方正，門廳佳，採光超強,rent-detail-3407329.html,"優質純，近捷運，方正，門廳佳，採光超強
優質純，近捷運，方正，門廳佳，採光超強
優質純，近捷運，方正，門廳佳，採光超強
台北市-大同區 承德路二段
辦公，樓層：11/16
16天前更新  仲介 百事租賃林先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",46坪,"65,000元",http://p2.cdn.591.com.tw/house/active/2015/06/04/143339238389268605_128x92.jpg
租台北市辦公室.裝潢佳、近捷運.近停車場,rent-detail-3407327.html,"租台北市辦公室.裝潢佳、近捷運.近停車場
租台北市辦公室.裝潢佳、近捷運.近停車場
租台北市辦公室.裝潢佳、近捷運.近停車場
頂好忠孝復興　台北市-大安區 復興南路一段
辦公，樓層：8/12
16天前更新  仲介 李先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",28坪,"30,000元",http://p2.cdn.591.com.tw/house/active/2015/06/04/143339234705617406_128x92.jpg
租純辦、裝潢佳、屋況優、好停車,rent-detail-3407310.html,"租純辦、裝潢佳、屋況優、好停車
租純辦、裝潢佳、屋況優、好停車
租純辦、裝潢佳、屋況優、好停車
復北南京捷運商業　台北市-中山區 復興北路
辦公，樓層：12/12
16天前更新  仲介 李先生  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",70坪,"98,000元",http://p2.cdn.591.com.tw/house/active/2015/06/04/143339183001191806_128x92.jpg
南京復興雙捷運站，氣派純商辨大樓,rent-detail-3386292.html,"南京復興雙捷運站，氣派純商辨大樓
南京復興雙捷運站，氣派純商辨大樓
南京復興雙捷運站，氣派純商辨大樓
復北揚昇　台北市-松山區 復興北路
辦公，樓層：10/16
16天前更新  代理人 楊小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",110坪,"180,000元",http://p2.cdn.591.com.tw/house/active/2015/04/20/142951391618395407_128x92.jpg
辦公室倉儲出租,rent-detail-3407026.html,"辦公室倉儲出租
辦公室倉儲出租
辦公室倉儲出租
台北市-內湖區 安康路
辦公，樓層：2/5
16天前更新  代理人 蔡小姐  
地圖收藏問答(0)
地圖
收藏
問答(0)",370坪,"222,000元",http://p2.cdn.591.com.tw/house/active/2013/11/11/138415943232283506_128x92.jpg
"台北車站西門商圈辦公室,工作室,出租",rent-detail-3406876.html,"台北車站西門商圈辦公室,工作室,出租
台北車站西門商圈辦公室,工作室,出租
台北車站西門商圈辦公室,工作室,出租
台北市-萬華區 環河南路一段23號
辦公，樓層：6/12
16天前更新  屋主 郭先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",4坪,"8,000元",http://p2.cdn.591.com.tw/house/active/2014/03/18/139513344648487203_128x92.jpg
黃金純辦近忠孝敦化捷運步行1分鐘,rent-detail-3404243.html,"黃金純辦近忠孝敦化捷運步行1分鐘
黃金純辦近忠孝敦化捷運步行1分鐘
黃金純辦近忠孝敦化捷運步行1分鐘
黃金純辦近忠孝敦化　台北市-大安區 忠孝東路四段
辦公，樓層：10/12
16天前更新  仲介 潘小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",30坪,"68,400元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143329304609326508_128x92.jpg
近北車豪宅辦公室步行3分鐘高樓層雙面採光,rent-detail-3404260.html,"近北車豪宅辦公室步行3分鐘高樓層雙面採光
近北車豪宅辦公室步行3分鐘高樓層雙面採光
近北車豪宅辦公室步行3分鐘高樓層雙面採光
豪宅辦公室　台北市-大同區 市民大道一段
辦公，樓層：11/16
16天前更新  仲介 潘小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",21.1坪,"55,000元",http://p1.cdn.591.com.tw/house/active/2015/06/04/143334971234837600_128x92.jpg
辦公室出租近捷運北車、生活機能佳,rent-detail-3394859.html,"辦公室出租近捷運北車、生活機能佳
辦公室出租近捷運北車、生活機能佳
辦公室出租近捷運北車、生活機能佳
近台北車站,交通便利　台北市-中正區 重慶南路一段
辦公，樓層：6/11
17天前更新  仲介 潘小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",25坪,"33,000元",http://p2.cdn.591.com.tw/house/active/2015/05/30/143291644186665701_128x92.jpg
黃金純辦近忠孝敦化捷運步行3分鐘,rent-detail-3404313.html,"黃金純辦近忠孝敦化捷運步行3分鐘
黃金純辦近忠孝敦化捷運步行3分鐘
黃金純辦近忠孝敦化捷運步行3分鐘
黃金純辦近忠孝敦化　台北市-大安區 忠孝東路四段
辦公，樓層：5/12
17天前更新  仲介 潘小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",52坪,"90,000元",http://p2.cdn.591.com.tw/house/active/2015/06/03/143329463765523709_128x92.jpg
南京三民捷運站鼎王旁6~12人辦公金店面,rent-detail-3382834.html,"南京三民捷運站鼎王旁6~12人辦公金店面
南京三民捷運站鼎王旁6~12人辦公金店面
南京三民捷運站鼎王旁6~12人辦公金店面
台北市-松山區 光復北路85巷17號
辦公，樓層：1/5
17天前更新  屋主 簡先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",15坪,"25,000元",http://p1.cdn.591.com.tw/house/active/2015/05/24/143244248902540909_128x92.jpg
忠孝新生雙捷運出口　純辦世貿大樓,rent-detail-3403744.html,"忠孝新生雙捷運出口　純辦世貿大樓
忠孝新生雙捷運出口　純辦世貿大樓
忠孝新生雙捷運出口　純辦世貿大樓
世界貿易大樓　台北市-中正區 新生南路一段50號
辦公，樓層：8/14
17天前更新  屋主 游先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",36坪,"64,800元",http://p1.cdn.591.com.tw/house/active/2012/03/25/133268064728882807_128x92.jpg
適企業總部2樓,rent-detail-3249764.html,"適企業總部2樓
適企業總部2樓
適企業總部2樓
台北市-內湖區 新湖二路
辦公，樓層：2/8
17天前更新  代理人 郭先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",310坪,"390,000元",http://p2.cdn.591.com.tw/house/active/2015/02/16/142409130903551007_128x92.jpg
南京復興純辦大樓,rent-detail-3401931.html,"南京復興純辦大樓
南京復興純辦大樓
南京復興純辦大樓
興南大樓　台北市-松山區 復興北路73號
辦公，樓層：8/12
17天前更新  仲介 張小姐  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",34.3坪,"52,000元",http://p1.cdn.591.com.tw/house/active/2015/06/02/143322198881659901_128x92.jpg
八德路四段京華城商圈純辨,rent-detail-3403337.html,"八德路四段京華城商圈純辨
八德路四段京華城商圈純辨
八德路四段京華城商圈純辨
台北市-松山區 八德路四段111號
辦公，樓層：9/9
17天前更新  代理人 蔡先生  
地圖收藏問答(0)
地圖
收藏
問答(0)",79.9坪,"103,870元",http://p1.cdn.591.com.tw/house/active/2011/07/19/131104309914180104_128x92.jpg
西湖捷運大樓0938-973-425,rent-detail-3403317.html,"西湖捷運大樓0938-973-425
西湖捷運大樓0938-973-425
西湖捷運大樓0938-973-425
內湖科學園區　台北市-內湖區 瑞光路
辦公，樓層：4/10
17天前更新  仲介 施玉芝  已認證
已認證
地圖收藏問答(0)
地圖
收藏
問答(0)",133坪,"179,564元",http://p1.cdn.591.com.tw/house/active/2015/06/02/143324158154398707_128x92.jpg
